date,SPY,EFA,TLT,rf,SPY_price,EFA_price,TLT_price
2025-04-17,-0.014102725943555994,0.02697232893661239,0.007365881059949508,8.086538314819337e-4,519.10650634765625,77.08079528808594,82.78995513916016
2025-04-25,0.04602881984931062,0.03723795012517894,0.015537562048188125,8.063461230351375e-4,543.0003662109375,79.95112609863281,84.07630920410156
2025-05-02,0.02927493655382918,0.023537805860933902,-0.00941837831951764,8.092308044433594e-4,558.89666748046875,81.83300018310547,83.2844467163086
2025-05-09,-0.004269865456483779,-0.0015098804169115798,-0.007751190220019466,8.105769524207483e-4,556.51025390625,81.709442138671875,82.6388931274414
2025-05-16,0.05291129589123056,0.014772610557413746,-0.008615681182313484,8.148076901069054e-4,585.9559326171875,82.91650390625,81.9269027709961
2025-05-23,-0.025395451101434152,0.009170105498401249,-0.020278026652765013,8.134615421295165e-4,571.0753173828125,83.6768569946289,80.26558685302734
2025-05-30,0.017751513440178224,0.00874605078752655,0.020461246827762514,8.138461296374981e-4,581.2127685546875,84.40869903564453,81.90792083740234
2025-06-06,0.01654245326114001,0.010471711014580443,-0.007096513685242001,8.138461296374981e-4,590.82745361328125,85.2926025390625,81.32666015625
2025-06-13,-0.003571754349663281,-0.005683005422796317,0.011482555521533211,8.153845713688777e-4,588.7171630859375,84.8078842163086,82.260498046875
2025-06-20,-0.0016132841472257242,-0.015744868697102454,0.0018528947376230676,8.067308022425725e-4,587.76739501953125,83.47259521484375,82.41291809082031
2025-06-27,0.034714087182518893,0.034866080731784876,0.01040591829717874,8.071153897505541e-4,608.17120361328125,86.3829574584961,83.27050018310547
2025-07-03,0.016961993328768354,0.002014857821058369,-0.0010932315207270449,8.153845713688777e-4,618.48699951171875,86.5570068359375,83.1794662475586
2025-07-11,-0.0027505378065231234,-0.006367274265768774,-0.013567898515743915,8.148076901069054e-4,616.78582763671875,86.00587463378906,82.05089569091797
2025-07-18,0.0063501572770015,-0.00663295059452873,-0.0064110390229275005,8.134615421295165e-4,620.7025146484375,85.4354019165039,81.52486419677734
2025-07-25,0.015169244777813118,0.02704839148544469,0.013960528474370237,8.163461318382851e-4,630.11810302734375,87.74629211425781,82.662994384765625
2025-08-01,-0.02414069163117849,-0.038126673646879494,0.019966489472259985,8.042308000417856e-4,614.9066162109375,84.40081787109375,84.31348419189453
2025-08-08,0.024866521152637766,0.03528470382688176,-0.006035035128059696,7.948076725006103e-4,630.19720458984375,87.378875732421875,83.80464935302734
2025-08-15,0.009824553655437995,0.020139398462785563,-0.010195783254553725,7.907692285684439e-4,636.38861083984375,89.13863372802734,82.9501953125
2025-08-22,0.0029063190452180976,0.011281132262639826,0.007523052766037708,7.861538116748517e-4,638.2381591796875,90.14421844482422,83.57423400878906
2025-08-29,-4.0289210161259525e-4,-0.018770783816318137,-0.005169504197551911,7.775000425485465e-4,637.98101806640625,88.45214080810547,83.14219665527344
2025-09-05,0.0033951098287607895,0.003388680253646914,0.026520851261569778,7.519230934289786e-4,640.14703369140625,88.75187683105469,85.347198486328125
2025-09-12,0.01571284749511559,0.013073282072909587,0.015695525050086534,7.55384610249446e-4,650.20556640625,89.91215515136719,86.686767578125
2025-09-19,0.012366788297871523,1.0750985620155973e-4,-0.010339099583461242,7.457692348040066e-4,658.24652099609375,89.92182159423828,85.7905044555664
2025-09-26,-0.0028326211059341855,-0.003978455202777731,-0.001347919955058119,7.423076721338126e-4,656.3819580078125,89.56407165527344,85.67486572265625
